TIME,OIL_PRODUCTION,WATER_CUT,GAS_OIL_RATIO
503,919650.7571930264,0.1217555144493696,1438.004298365007
504,920015.3420223402,0.1298367000145124,1508.4085200086477
505,920340.4328065307,0.14566816604212418,1479.763249219177
506,920672.7158258436,0.12966340643302082,1519.110129285779
507,920933.049606899,0.11815666198120746,1433.7897730624966
508,921543.4765660715,0.11946412402273812,1500.071345367993
509,921850.003641323,0.10237321887685367,1442.4916953850757
510,922363.0800960106,0.11318123258832627,1481.8888663953467
511,922658.0409543114,0.1117856446477544,1533.2799518361214
512,922953.1210490157,0.13682543739091174,1531.62671440755
513,923363.9898921635,0.12507558425676943,1538.129378774805
514,923549.5111658614,0.11189815643834822,1586.9888926061055
515,923811.0771733196,0.10641344978818333,1472.972730398301
516,924216.1233058934,0.10772852293476404,1452.8436561248284
517,924586.6969131398,0.12139528701292887,1562.8740131221775
518,924902.9582126702,0.11149093936596424,1522.425542004188
519,925356.1484198542,0.13528421115490133,1432.410562944133
520,925671.1191947341,0.10613697990312193,1544.9934697187514
521,926055.7000661995,0.12494479262547283,1552.8412182998436
522,926276.6596054967,0.14577613576822562,1435.3276178718731
523,926728.178824244,0.11556675701633937,1501.8727343430946
524,927180.8327885476,0.12300823111968698,1487.6373914482667
525,927665.4073927152,0.1347220894798708,1540.5962987195392
526,928068.6119834126,0.1264508675337217,1479.6929982412767
527,928366.6386401835,0.11943726955836088,1490.0836093042444
528,928787.2360549017,0.11108411137678569,1462.1013985205022
529,928929.3360429035,0.13343134760417472,1521.0116719877858
530,929169.8976427413,0.1216247410241932,1543.2603416840634
531,929750.6460448229,0.1409525858924765,1559.468216933574
532,930051.8231837935,0.1258237482504972,1483.1397130867126
533,930431.5704882535,0.12186079443976405,1524.2745089367186
534,930660.5315187674,0.13727611125774541,1470.637910387689
535,930981.6913765136,0.13369143974447423,1527.1321622980222
536,931371.4833916124,0.1256967696582156,1529.9093405782694
537,931729.1371601447,0.10932644807091023,1455.8041843291385
538,931953.244368767,0.12132078688282567,1465.0643031988527
539,932336.7822091555,0.11794974434183954,1485.8340393017384
540,932629.0968184337,0.13489241555856518,1520.9591204681326
541,933090.1297885171,0.12478232461529798,1544.9553770122952
542,933535.2396478143,0.11867121082479505,1525.9180273315014
543,933819.2754051463,0.13617134551061016,1515.620186726996
544,934421.5970801055,0.14070874823540494,1530.5530072741342
545,934956.9567944405,0.13388724176800457,1578.8795391378608
546,935284.0902595423,0.13216433298613772,1509.1771162231869
547,935521.0015246678,0.12012448046292294,1429.457546270825
548,935780.893433807,0.13783115952236125,1458.7523563146624
549,935966.3898065566,0.1294676129821944,1459.2973798151509
550,936372.7127786268,0.12831024523550882,1526.2477676436347
551,936877.3851590399,0.13014443431537204,1496.8310417866228
552,937264.258924634,0.12869036605637382,1494.0424261344842
553,937576.3825153102,0.11329632015673394,1486.1011056417383
554,937841.7320493803,0.12009631477366046,1578.1791105501925
555,938290.7510995972,0.13411466089364352,1492.5748879721443
556,938595.3059452918,0.15061319012586524,1605.868716035262
557,938794.5043966415,0.11728058064796085,1533.9294195598595
558,939180.9337739956,0.12353589688213366,1527.3921583749968
559,939605.4083795004,0.11323659150340523,1460.5981302669484
560,940025.3314268326,0.14932766318990767,1461.5697666033054
561,940208.380224462,0.13403282388071155,1558.782469721486
562,940607.0945638176,0.14089245098377023,1508.8452261034981
563,940816.0459580594,0.12149716331023572,1520.2706695549498
564,941019.8108903616,0.13097787373050865,1531.5012373399002
565,941349.6823932275,0.14325559280075098,1496.109348986828
566,941387.1789281925,0.1412127522346276,1559.0466817283623
567,941692.1267010845,0.12764468450455105,1551.8873963398278
568,941957.9526117722,0.1439977506500112,1532.7160548379902
569,942265.850607769,0.13117336657610634,1523.4989066341798
570,942648.9766964307,0.15569205441455314,1500.7839319667053
571,942890.7269965571,0.13411896545595478,1506.9041100078073
572,943077.7033548366,0.13306138579668206,1435.2590724587444
573,943432.3591966487,0.133254777512983,1560.7367178338911
574,943680.8678502834,0.13967708327638845,1418.502474647315
575,944057.145973466,0.13072105973500248,1475.6542463029784
576,944293.4446998605,0.13354996032398872,1448.0226201638313
577,944493.5751772634,0.1202752456114835,1482.469582334092
578,944808.8889067539,0.13041315565954062,1455.0284951269273
579,945043.6080390635,0.1345966302470303,1467.224687668957
580,945499.2738682259,0.13849621580159868,1590.1972733823945
581,945697.4257925794,0.13203053469878936,1588.0968083431662
582,945973.7165380007,0.1222365975923626,1467.7029807833126
583,946207.4614260024,0.12658420152569672,1546.349876139368
584,946497.6957979444,0.1285678555384881,1487.6854913307743
585,946754.8762658802,0.13740665522117634,1522.6195310279888
586,947011.4615874515,0.12882262362421676,1453.0222626821528
587,947295.6451042838,0.14002123206072128,1545.8370671532525
588,947440.7005908446,0.13199925805332918,1493.47311128705
589,947705.8719396933,0.14681766427103782,1448.4560137841445
590,948156.8958669882,0.12829403925544133,1435.9240326241752
591,948403.7508286921,0.13552844456407126,1539.6848161783757
592,948730.9948520408,0.12895936890986284,1502.4967619324977
593,949113.6769519236,0.13120718371681997,1432.4188397996209
594,949260.6613147695,0.1353052577114255,1549.1600592582852
595,949583.9102399995,0.13867589341358802,1499.6191272838457
596,949847.8988279792,0.151113804405583,1531.0505267300491
597,950078.1395438679,0.13252964026458142,1501.5242722529808
598,950259.5049118621,0.13096302921254596,1488.9623591779662
599,950508.303592849,0.1394103572584691,1456.5306195059595
600,950715.2192589454,0.1328240388027416,1535.2135784308439
601,950998.7836479082,0.1543875643365671,1455.71285866127
602,951226.8347818879,0.13374551786076672,1423.4393994980237
603,951355.5545740505,0.13328507734860756,1435.4662390591445
604,951727.5381593141,0.1502257320727448,1526.2050112007753
605,951952.9629853205,0.13339130721278378,1534.009309328712
606,952223.0960798479,0.12493618454314163,1605.5525013725296
607,952572.8837995013,0.1374993061660313,1482.3332937077441
608,952792.202716312,0.13405256477884056,1470.754249477673
609,952997.5777108256,0.16318342309834652,1540.8284217100122
610,953235.4334228681,0.14140587355605694,1522.5212354704809
611,953400.7445470297,0.15521278379953293,1520.3056943875008
612,953701.4173252679,0.14653764450480578,1529.5953063240393
613,953785.6003254184,0.13591855693134253,1566.112094593019
614,953949.1128571677,0.1430018207266001,1477.3703389576324
615,954123.9063346637,0.1351437370689652,1548.7431076349135
616,954469.0540883563,0.15924803185200326,1556.747594856163
617,954625.6799963287,0.1524848771327292,1522.6424063333213
618,954683.3508393503,0.13493646790051567,1451.0132218244787
619,954935.8112209641,0.13829367998350445,1614.374311132472
620,955161.6226233811,0.13849055261855875,1512.6721350565715
621,955384.9629603033,0.1357332075842505,1525.0794068894263
622,955501.308058707,0.15862863426500803,1405.1385636425707
623,955600.4300407096,0.12624550228145556,1645.7785158570616
624,955812.2469624871,0.15546566781969035,1458.2135692009726
625,956000.3352569161,0.15763504516973215,1489.281709304687
626,956279.3095186801,0.13692959409703734,1560.7163830040508
627,956493.0008455975,0.15358891298726723,1480.9365988331895
628,956657.4578510153,0.1531149426502633,1503.2214719439455
629,956918.7500218718,0.1360433707252283,1558.545146138044
630,957191.888055918,0.1249121326238563,1508.9203932448406
631,957338.7348684355,0.16215426988905776,1532.2775279895168
632,957588.0391501926,0.15098786857115196,1585.3807765089173
633,957878.6442583948,0.13781164282540526,1518.7346086757975
634,958117.9461419382,0.13151676968269918,1392.4119702849912
635,958278.2727650349,0.14906578914934285,1484.676840676108
636,958556.9524863423,0.17273006220672463,1604.0780349645545
637,958776.3630895383,0.13373329575739223,1493.6760150308405
638,959073.3304062026,0.15061587417961586,1593.366367433677
639,959345.8203880617,0.13682200591110527,1458.581799206792
640,959729.7985230648,0.15285381413150065,1461.9348593830375
641,959889.1679463494,0.15310726793810844,1479.7917691302503
642,960058.6239753846,0.16077721478728335,1493.1730410149366
643,960386.2998521938,0.14965151639875063,1563.589523181871
644,960601.2100529555,0.14416783974148345,1514.3471470489235
645,960833.5850346038,0.15192112716940448,1512.8094743807571
646,961162.2900135367,0.13935017704084365,1560.2868665135256
647,961398.277495195,0.1343152868644364,1481.934402695444
648,961449.0411287608,0.1589390450465614,1411.0412996108116
649,961698.698550835,0.14771725057205518,1663.236409591338
650,961758.8965473372,0.1485966305528243,1498.6873593681382
651,962025.175574872,0.14413165027632127,1465.553906856328
652,962198.8378119036,0.14749541358452375,1480.4600193879965
653,962198.8378119036,0.14162974889279395,1530.1751276508587
654,962271.6817330519,0.1544392637199261,1521.7089638902944
655,962516.0368030715,0.1661958864458435,1475.721312643333
656,962799.9878612899,0.16911244933051237,1459.0299199522913
657,963110.0968556387,0.16485532031932784,1475.0703036510815
658,963269.2430425842,0.1651211893328147,1560.0696115596618
659,963549.6865854873,0.15562029261413118,1480.5147418612303
660,963727.2855789019,0.15285888071411521,1494.8968147824007
661,963910.3912684602,0.14454621811841406,1486.9925109316252
662,964152.7884241495,0.15451784732147886,1501.9751111884343
663,964368.711978889,0.16631000062889917,1550.698061679809
664,964591.5754028464,0.166403887101183,1558.3214427717253
665,964880.9383158577,0.1673924032194685,1505.1190298578297
666,964950.1183858062,0.1525350624499634,1442.860028591457
667,965015.4086535937,0.14882958623086162,1545.5465007686369
668,965178.7980849136,0.15276794557726994,1571.0147139701367
669,965212.7898255294,0.14919233081577582,1541.7356818448832
670,965503.5731858682,0.1681388546606674,1513.6643560543148
671,965503.5731858682,0.16211554060416664,1558.7389882394946
672,965503.5731858682,0.15232814537258943,1562.7115699244503
673,965586.1584444107,0.13894883201644814,1463.7687388655531
674,965649.1978837192,0.15865064049218763,1535.075540396177
675,965787.2329547488,0.15046168523229828,1499.8502163339892
676,966024.2646996035,0.15282406469551957,1509.2441182144298
677,966055.5024388862,0.14289759860341886,1591.8544982295966
678,966067.5765781538,0.15218580676442553,1509.162422563904
679,966072.4064901718,0.1530225141336482,1507.7702515167655
680,966340.413567934,0.1432929087315402,1566.7474054128302
681,966443.3471757318,0.15089606206065795,1467.34492686875
682,966548.5251703059,0.14471468300224605,1468.2306772794468
683,966691.9700517094,0.1626478451899365,1517.0267980242616
684,966721.5790990393,0.1407883265214249,1498.3185620773318
685,966732.2305971897,0.15351502386993346,1441.360875818399
686,966949.0642305278,0.15871284451112974,1477.2769273974634
687,967169.7924403888,0.1626338550705372,1549.043978327719
688,967311.7455981957,0.1612903489108589,1597.8741173570804
689,967618.3656024099,0.149315315358604,1422.5682292414779
690,967757.1022874572,0.1512085541730781,1503.1863289880919
691,967987.0666432559,0.166666202924115,1495.8042915743301
692,968339.1017042452,0.1570776634624573,1370.8191127267287
693,968567.9413233316,0.16027868178891255,1487.4961832273993
694,968698.835259824,0.16260689896539657,1475.2825941828428
695,968913.371000916,0.1243525207678215,1567.3017046723344
696,968995.413216845,0.16520798001141948,1519.157573009842
697,969098.5487037167,0.16503284474028673,1503.8162173266312
698,969113.0324796239,0.154713251160497,1472.0919279269822
699,969245.1126743938,0.15894353476871084,1557.097240215824
700,969286.0419609525,0.15798026975021368,1463.1041152403761
701,969428.6744784167,0.1509906720490185,1440.7921781481232
702,969739.0998807403,0.1642322601699415,1516.0753262942706
703,969957.2118434061,0.16942314145309673,1581.9373048518123
704,970120.3885374689,0.17460075857297525,1486.6212522616966
705,970473.251954293,0.16732540581603406,1423.008470985638
706,970762.0367274146,0.1543555600197835,1502.7647229884562
707,970902.2079822072,0.14795141561511585,1516.8150855383842
708,970914.6765671131,0.171709175525943,1436.45281567472
709,971150.7895022394,0.15228679195761874,1439.9163608854692
710,971264.0393923246,0.1708552237153915,1501.6556106259288
711,971425.820243111,0.16084164293991388,1557.2880525463383
712,971511.2499902826,0.1624903257416185,1488.6629286111374
713,971722.4619175502,0.1733706862236241,1431.7642747902087
714,972281.3093744568,0.15763306801104954,1546.5999678990258
715,972420.0470011878,0.15733908622630682,1450.222898747731
716,972420.0470011878,0.16806062994813906,1455.4583280038282
717,972592.5514855136,0.17254368875441223,1581.3009667646877
718,972917.7377553658,0.15667815014449066,1464.3629102973607
719,973029.4034308711,0.1728081738295896,1566.4458361380184
720,973169.4053460753,0.17175681178203128,1513.1340215587718
721,973256.1086901368,0.16035241451446006,1449.342605624068
722,973390.5871962807,0.15606408816301284,1485.4720331174385
723,973588.9104941492,0.16845242718593637,1455.9640652217436
724,973638.0191574248,0.16768312540844624,1525.7140931340055
725,973908.8289110112,0.15918703821888083,1562.2801944143373
726,973995.9562102214,0.15890730307654788,1389.7706065097493
727,974067.7284649197,0.15175207199333293,1458.499888157045
728,974345.4168275151,0.14922212774403698,1548.3804836177303
729,974421.0165611701,0.1481531056040681,1499.2519997154768
730,974510.0065522658,0.17022974348992095,1531.5885893027826
731,974529.6745299293,0.16658120507379534,1453.2907767702877
732,974636.0745363989,0.17125572713751158,1497.6228020795986
733,974788.0058908787,0.16608315666824056,1477.811585134374
734,974864.2420996914,0.16854784352486663,1503.7988551708058
735,974864.2420996914,0.14340876606451186,1583.2305568972388
736,974864.2420996914,0.15387089504945278,1470.9286578874835
737,975195.640333973,0.17493370253876084,1470.0397594407757
738,975276.9692213497,0.16242403732035005,1575.9668299714021
739,975400.0951588904,0.17260723507106557,1508.656265432218
740,975563.1605372967,0.1677951097964945,1508.7195876177605
741,975683.2795028014,0.18290921823372625,1485.5230368453028
742,975783.8873987608,0.14963401966694126,1476.7289384468422
743,976040.5460775795,0.16082011667563867,1491.0143046850726
744,976132.4573367966,0.15339908713991635,1507.3971981081565
745,976242.6313092784,0.1783835909703257,1466.5374181894676
746,976471.4641365248,0.1709983776528011,1506.3732990296046
747,976482.650208102,0.16347699880996155,1555.3476974933592
748,976513.5144306037,0.15980605419940525,1543.9295768682553
749,976598.9008295361,0.15480439242555888,1502.6360180655354
750,976723.3856887337,0.17020929542076446,1406.4935350584497
751,976789.4483115062,0.18163668759369275,1456.5665793173305
752,976947.9032403247,0.18326013867555788,1468.2420560252356
753,977170.3883581774,0.17411989004495415,1347.7870526867564
754,977288.9825776458,0.16502728709112016,1557.0574796000658
755,977377.4123851807,0.1573895375767935,1561.2943204162673
756,977377.4123851807,0.17832115420147884,1450.642093422835
757,977560.5154380361,0.17491836906957484,1532.25025879933
758,977584.9142910565,0.16591552444216212,1485.019577126922
759,977681.8895789243,0.18170113764332851,1586.0282607527672
760,977691.8602453823,0.16434865093417966,1448.3028470419206
761,977703.6343021619,0.165907056016569,1482.2705718507887
762,978021.9890852254,0.1724021656743021,1370.6591971687606
763,978021.9890852254,0.18747646015435013,1477.1321975511541
764,978290.2989240038,0.17615997118617052,1528.5889570661714
765,978498.5453012304,0.16806135931267666,1540.0460942164668
766,978608.0002601303,0.17712418850117198,1597.9178404942786
767,978742.3576890032,0.16463513454022666,1517.6569862250597
768,978835.5766708174,0.17573279078645956,1497.2781601541744
769,978982.9057014941,0.17981407461831345,1533.4773414694255
770,979037.4801481264,0.16679561576790639,1512.9027692932673
771,979181.7413953878,0.17434877636083482,1553.3177260161256
772,979318.4427343343,0.17975292362945008,1514.319862484534
773,979410.25496877,0.1965955298780887,1496.240302463921
774,979539.7340874649,0.16040791982212005,1433.0709253721586
775,979539.7340874649,0.16221750221843784,1613.9257222939668
776,979775.9908937017,0.15977231557022614,1602.3810773062185
777,979987.5645899335,0.16587781393391576,1469.4053883010365
778,980058.9816743968,0.1648260354385436,1471.2788604278246
779,980237.4352893903,0.17235545233746902,1446.0148268499083
780,980597.1501418162,0.19309160559476352,1463.4935036896213
781,980597.1501418162,0.17323368645733458,1447.6995407187922
782,980885.5829885978,0.18724360276892246,1528.0396185537238
783,981004.5921207789,0.17658304428296018,1537.7351048275366
784,981124.717209017,0.17234726872794595,1445.4798199847826
785,981264.2040969778,0.16376309121662525,1569.0894417267605
786,981491.2988997111,0.176402086868322,1590.5982558954693
787,981578.0398071278,0.16449504973502485,1508.306439239001
788,981783.0748103713,0.1755938182516963,1494.3228105905537
789,981909.8507604252,0.19635361659922806,1390.7246544896648
790,982114.6822568773,0.19072413911259348,1493.4431336483676
791,982317.3850844471,0.1520485790315858,1526.1912218320547
792,982521.1252157417,0.17782800114520506,1528.9099880471056
793,982537.2353703703,0.17912518927133989,1516.8171367541465
794,982727.9735690879,0.17076693514737054,1573.7234981513245
795,982975.352310657,0.18973459827051806,1480.7069639620063
796,983037.2216540459,0.16733729915081794,1476.499296582156
797,983141.3598984996,0.1894406788475104,1470.941311095249
798,983266.8194192253,0.19664936679062484,1493.3162430498155
799,983333.5719579593,0.19118062818037002,1443.2181964847643
800,983333.5719579593,0.19502349766683724,1559.7147560434578
801,983345.5287222447,0.18257250830988953,1481.7393916502676
802,983439.136400845,0.17647523447622476,1468.3002489040207
803,983720.7791413966,0.18952318646787047,1363.2156845292911
804,983818.6056256213,0.16431604089306381,1555.9181033981392
805,983958.0098724909,0.1857899307316206,1524.7365778389924
806,984074.8782477855,0.18426210440049487,1388.4631719127242
807,984189.1202599221,0.19892199838594393,1476.654561082372
808,984374.6997815685,0.17999083065111174,1497.316554192394
809,984374.6997815685,0.17340025425312997,1433.4906154291496
810,984521.3447738818,0.16358530823457978,1531.697135585972
811,984524.8823977768,0.1730679858147372,1444.2386049930813
812,984524.8823977768,0.1768383232878481,1465.2871672591223
813,984747.6651552506,0.17354352626028602,1553.391280990254
814,984859.6473282655,0.17903669046303297,1534.083122518948
815,984859.6473282655,0.18679995316610076,1452.8453705141756
816,984859.6473282655,0.18021228440106668,1461.9179450042018
817,985046.5774923384,0.17664361208723664,1525.5656699054978
818,985178.7890427161,0.17436253398990104,1492.4386104524958
819,985178.7890427161,0.18722049426598095,1505.0417252595278
820,985468.0433600321,0.19347390497041744,1484.7992820837155
821,985577.2155810549,0.19075161231845789,1460.1173226435842
822,985655.4471347748,0.18321589659144857,1553.090311703462
823,985658.6546212864,0.16286667687806777,1535.281082149814
824,985840.4402683099,0.1814948301547255,1513.6461310481884
825,985948.5736351417,0.19632697577593256,1535.131682190213
826,986294.0307997207,0.19212891383549693,1485.0659914509872
827,986416.1173992923,0.19078944147488688,1584.9148915290812
828,986460.5161885631,0.1897655376459223,1468.7369535444689
829,986537.3461782784,0.19414749556469377,1529.3563405662126
830,986537.3461782784,0.1991779011436438,1503.3373636558385
831,986537.3461782784,0.18592455320244858,1531.9215994207623
832,986611.6359372346,0.18041461174941847,1509.7004658853275
833,986808.5099882758,0.18071239510462012,1524.1062916685162
834,986871.2177545242,0.19865792343121816,1370.0979921184974
835,986961.0885709871,0.18399500198598387,1420.1881550560938
836,987015.710290575,0.19097936929987766,1479.9377291663457
837,987084.3489304226,0.1915801952781271,1522.1337542779074
838,987248.2911263066,0.19862022204580437,1489.7946472743424
839,987393.5732200539,0.18527012575472943,1544.415688891269
840,987477.9562468365,0.19689534171827924,1434.199152796003
841,987555.7053012493,0.18809764705193555,1508.8822499822265
842,987628.1028717586,0.1966725361121261,1439.1444566444745
843,987713.044298312,0.1888187111153622,1576.3790309497379
844,987749.8210704247,0.1853141304997801,1479.9152219359353
845,987749.8210704247,0.18758368802945932,1450.2458922318378
846,987810.6208359591,0.18415557426803408,1558.206338563314
847,987810.6208359591,0.1859625069291139,1532.377880546426
848,987909.1158431171,0.1958507037276987,1405.7505073039563
849,988104.3843826002,0.19301526939871533,1510.2062376491483
850,988104.3843826002,0.1999337925934259,1508.5754171322915
851,988257.1654218428,0.19346497457408232,1542.3500928779692
852,988423.3628971063,0.19735176513384772,1531.0507268479464
853,988644.1787195508,0.18604065072714437,1461.1165599580468
854,988701.535833306,0.17801745368421465,1491.8857943407752
855,988701.535833306,0.19000897029266858,1376.905342116561
856,988775.2405754983,0.20270127355693612,1470.0921725942305
857,988775.2405754983,0.2087177052372778,1454.9909319917967
858,988803.8034127792,0.18730489229417638,1559.923933225637
859,989009.7586169889,0.16298895363402333,1453.901834424223
860,989009.7586169889,0.16991293709253272,1468.066052275661
861,989089.2905655334,0.18029026667588746,1494.7392800735627
862,989246.2846565283,0.20365426914772458,1448.4916441118482
863,989473.4183855783,0.1862817749079074,1536.577380852506
864,989520.7933756169,0.21048648283969318,1483.4157001376473
865,989837.5383294742,0.19369497274353129,1454.6207398617357
866,989908.6616034452,0.18773950863323058,1522.6545444174017
867,989908.6616034452,0.17632570341420628,1433.5053057661598
868,989908.6616034452,0.20150001235740814,1515.6370362534076
869,989908.6616034452,0.1836498503303181,1561.0647943045606
870,990040.7983407539,0.1953582397393976,1476.9023660846601
871,990040.7983407539,0.1888882258811481,1466.3949169781297
872,990192.1955628447,0.1872633199465065,1483.9227459286792
873,990366.687796728,0.19115204189809826,1553.0303670612732
874,990366.687796728,0.19259978638870268,1606.3444240030367
875,990366.687796728,0.2166312673097983,1499.6254033405394
876,990502.8350770572,0.18543706032556154,1529.4257155750067
877,990502.8350770572,0.20155167073535568,1536.5273564898066
878,990502.8350770572,0.17457917935451206,1472.1710963770486
879,990631.0905261987,0.19615866873451845,1447.6494831096086
880,990768.7255768684,0.19857859520545212,1505.7554936164688
881,990862.8103270951,0.21005059638745047,1562.4463309798919
882,990862.8103270951,0.2250585372926469,1445.6006300634301
883,990923.8142808984,0.20038140000240068,1583.9958035368038
884,990923.8142808984,0.18977959931775273,1534.3381319686312
885,990943.6960816828,0.1910756173287181,1448.9659686448601
886,990943.6960816828,0.20179215687699703,1547.4165996439974
887,990943.6960816828,0.18593780517609992,1472.8965149393518
888,990980.4298281802,0.18651541281192535,1469.7110906360422
889,991016.0053288889,0.19727953691919767,1570.5567546441707
890,991061.1843648962,0.1922476042201206,1499.5501806061877
891,991158.0781215404,0.20508838334941232,1516.6095567668106
892,991184.43919987,0.21286972158824582,1513.766324460844
893,991307.7896118093,0.19481200203543633,1458.9960159071265
894,991307.7896118093,0.17874057673871088,1485.804639031434
895,991360.4540177505,0.20500778634481787,1395.666000840889
896,991360.4540177505,0.18965385523360007,1397.1553044821133
897,991360.4540177505,0.19514300531127524,1511.8996116320293
898,991433.1665241972,0.20178544196258172,1437.4960172282738
899,991463.0629860556,0.19867374006980543,1505.9887338809008
900,991463.0629860556,0.1856324477284821,1447.9723873611538
901,991739.144856559,0.21966493331227158,1452.242274945038
902,991739.144856559,0.17482040967000226,1575.787171038454
903,991838.0751501232,0.208130526326682,1556.7867732354257
904,992102.3876792757,0.19759548235844354,1483.440972180109
905,992165.7655644243,0.20822578459919683,1525.3064873064686
906,992165.7655644243,0.20889444841929816,1556.601426805
907,992363.5281638565,0.21537125719748287,1501.0032338269361
908,992403.6645295379,0.20475669033189697,1510.9465469272154
909,992403.6645295379,0.20064866547199875,1426.580282803719
910,992650.374781707,0.21511724337040466,1522.3805111656598
911,992718.0830507289,0.20276378269819706,1509.873298592448
912,992907.3181124048,0.20521690524740313,1509.895322710232
913,992968.8942992771,0.19573388006452228,1380.6015735067435
914,993164.4721300381,0.21397295822801737,1474.2683431050134
915,993231.1728678474,0.20224983209198524,1560.7933079787492
916,993231.1728678474,0.20014447130310875,1523.2476207785217
917,993328.8731514965,0.2037486748483362,1537.8930474390445
918,993328.8731514965,0.21734984444665245,1484.2285985407148
919,993414.0412949786,0.20766199970073285,1471.0755509809248
920,993414.0412949786,0.18395344990362902,1493.2794123115593
921,993462.8417789635,0.20131323447546326,1530.5257560962098
922,993658.3051762842,0.19947272537477875,1430.8300959341354
923,993887.2367331213,0.19811852529985463,1495.3490243572294
924,993887.2367331213,0.2035288766430709,1628.6076062342986
925,993887.2367331213,0.2238227091668698,1570.3928006681313
926,994030.8043175112,0.20577127275972473,1529.4016255821916
927,994030.8043175112,0.20934635646583563,1516.493636861215
928,994213.3130857042,0.20950943184606027,1446.4109294449015
929,994325.7778350385,0.2048162552979316,1411.9428376408448
930,994407.9891459091,0.20953906322471322,1484.1232171180538
931,994499.244926766,0.18834198195470067,1504.7100277573643
932,994615.5828582486,0.19961097784615572,1370.792459903131
933,994692.2611984441,0.2163983356247781,1482.3167309902924
934,994767.633318016,0.20610866103094738,1503.0009487926577
935,994971.2034288475,0.19831706832490917,1582.4080989264364
936,995162.9862227374,0.19698902099215262,1505.9391241157805
937,995162.9862227374,0.19600665070788356,1516.219367696267
938,995226.0844498612,0.21914116173250542,1554.2999967548615
939,995249.9666802452,0.19307887887796912,1485.6923453145307
940,995249.9666802452,0.21516819815053148,1486.3960822354884
941,995284.1172665477,0.21304593612700704,1522.0315049520952
942,995303.3608592314,0.21506817573752263,1429.1063651341908
943,995324.0668546977,0.20949177380345224,1517.5644606524454
944,995531.2808371246,0.2208604231915823,1513.7024536724714
945,995531.2808371246,0.21089340898704795,1559.9619033938257
946,995531.2808371246,0.20038290584351973,1516.9471350707454
947,995643.80045703,0.22641496743536668,1486.6853265469233
948,995643.80045703,0.19680299964748044,1486.4670600716138
949,995762.7809983273,0.20848967048493175,1553.2183794197722
950,995870.183434607,0.20871991697325193,1532.0504361089909
951,996012.3012768857,0.22108921751595334,1503.692714793378
952,996106.2562175519,0.21575159513503359,1430.9932564459461
953,996110.8558219338,0.22036509305888796,1511.0962138935186
954,996290.4283816615,0.21341580775391492,1485.6169154010508
955,996368.7743488372,0.18587856549239867,1531.0511073447356
956,996376.2469550999,0.22079666999781433,1483.2153415421378
957,996500.4959048535,0.20414915197433772,1547.5274973660153
958,996500.4959048535,0.2212083749083447,1505.0480959150566
959,996500.4959048535,0.21396752858087864,1587.446239584543
960,996671.610794712,0.20873580633673655,1512.3661920539885
961,996781.3509273195,0.20276834526049026,1512.518278925193
962,996781.3509273195,0.20503775152308634,1519.0785751565822
963,996781.3509273195,0.22495798169274545,1520.628527104331
964,996812.420121781,0.21502234260128775,1534.3856701954662
965,996835.6576027981,0.20865867586917275,1532.175416124459
966,996851.574804863,0.20983570535921617,1500.3768265139238
967,996851.574804863,0.19654980484258971,1487.563797655756
968,996985.1031316518,0.2040034955764766,1542.9613356386492
969,996992.1244533242,0.21261174099379906,1581.7288823925576
970,997216.6080267999,0.2341131366910971,1437.108960979364
971,997216.6080267999,0.21101016045077395,1496.3102479836186
972,997216.6080267999,0.2169748649116763,1495.8364137042365
973,997306.0588352876,0.2198720346646068,1518.5221803040233
974,997368.9310969757,0.2267153577992957,1517.2095139514925
975,997574.7150469781,0.1937058272202512,1483.6275851502744
976,997640.6783761994,0.22052968367991344,1513.8320100865658
977,997694.2767058113,0.21997188876148074,1517.2396967612074
978,997694.2767058113,0.21837590416358213,1569.1356289463138
979,997899.5599184517,0.2089680454962733,1511.6718727031569
980,997926.9357759545,0.21749373228037605,1527.817646242505
981,998052.4824628741,0.21830932301797212,1542.0081994161758
982,998153.1645566914,0.2085587890620942,1516.288148441174
983,998208.3891186415,0.2118126772325839,1572.9102906989606
984,998258.6664897444,0.20585189196245973,1544.3257453815431
985,998258.6664897444,0.21996099446991355,1500.2492014528873
986,998305.5773105624,0.21574706001981636,1526.8806193454136
987,998305.5773105624,0.21992630661466464,1569.8252403973108
988,998305.5773105624,0.21446901478560357,1374.7350374094879
989,998394.6750446823,0.22448943992159648,1553.6645635769441
990,998578.5966500897,0.200792895802051,1495.1403903096125
991,998578.5966500897,0.22235887139509797,1505.7512786881261
992,998578.5966500897,0.2080813943591032,1469.63622969752
993,998650.0121899758,0.21253786643679898,1495.5265968989486
994,998650.0121899758,0.2177183287788608,1511.293403450718
995,998650.0121899758,0.21842686244083187,1485.583219647826
996,998650.0121899758,0.22417393661347715,1525.4287589496341
997,998696.4834266632,0.24456743044360393,1544.6535654094032
998,998696.4834266632,0.2214993345314319,1464.8683801288007
999,998703.5620520433,0.21641284411653244,1476.3383272161925
1000,998703.5620520433,0.23388006188935845,1484.095984375648
1001,998737.3279963497,0.20767957038557366,1488.5523693471307
1002,998737.3279963497,0.20735776872662223,1415.3912162713764
1003,998803.1610640048,0.23522027116412095,1547.1126216609177
1004,998809.9185564189,0.21276429686546713,1458.962076854298
1005,998848.4904096304,0.22559270585035354,1478.970154867988
1006,998848.4904096304,0.23105140547257227,1598.9843144558527
