DATE,WELL_NAME,Oil_Rate,Gas_Rate,Pwf,Flow_Rate
2022-06-20,Well_A,4194.111848221349,3975.2910281241757,1639.785599500859,3578.5044572993515
2022-06-21,Well_A,4202.9266227822645,3840.7143525528363,1629.2193654123835,3567.2526233288636
2022-06-22,Well_A,4227.381065540707,3854.632644592156,1605.6048046735689,3589.009547576075
2022-06-23,Well_A,4180.380412555515,3778.801012153247,1716.9026552690186,3533.696386486372
2022-06-24,Well_A,4119.820264981269,3884.5247837121688,1679.3390603022733,3577.141939161943
2022-06-25,Well_A,4178.334573286977,3953.5568244900724,1731.1319270451545,3599.087590580889
2022-06-26,Well_A,4128.719824071258,3859.9952805714165,1672.9627991960745,3591.366582260754
2022-06-27,Well_A,4220.293430732285,3887.4635407789533,1660.3872110301993,3593.900475715118
2022-06-28,Well_A,4160.082325569661,3942.4957324342336,1693.263436064569,3550.334418654908
2022-06-29,Well_A,4167.264811311659,3961.8915337355834,1718.827904699439,3620.038598544969
2022-06-30,Well_A,4241.489278230539,4046.243489089321,1673.6647642182177,3622.4468470355164
2022-07-01,Well_A,4126.8592233332365,3930.146489971504,1709.169513424656,3583.197788301121
2022-07-02,Well_A,4211.4776869651,3859.4810341674583,1613.2478270946308,3565.406546133604
2022-07-03,Well_A,4160.98685497277,3996.9254601051107,1687.4640451395621,3571.114521756265
2022-07-04,Well_A,4147.643650711056,3883.3743884381274,1622.1870492090284,3629.420897788965
2022-07-05,Well_A,4224.3520581321545,4006.3334643016224,1655.5718022505253,3609.8053674899265
2022-07-06,Well_A,4167.490360637847,3852.6519667876382,1599.9901978983141,3585.8318145228395
2022-07-07,Well_A,4185.8901955471965,3906.437262098169,1636.350141810816,3568.8296301192036
2022-07-08,Well_A,4152.532547476184,3825.6632461272347,1675.4603258231025,3598.996898348538
2022-07-09,Well_A,4101.236686945605,3847.731620278837,1665.7962497852152,3577.409651987178
2022-07-10,Well_A,4164.16237042465,3901.7954078536136,1559.6157758041008,3553.275597579709
2022-07-11,Well_A,4086.594236919709,3898.213023296155,1672.401755814071,3589.821670761992
2022-07-12,Well_A,4154.874537985225,3730.92332619436,1725.576766670606,3561.769479361692
2022-07-13,Well_A,4137.377695771854,3826.084642542167,1751.9065912318465,3583.5461622707444
2022-07-14,Well_A,4214.765470173253,3818.3778985331446,1709.58114415136,3585.0107393489034
2022-07-15,Well_A,4162.762394704423,3847.3829213681233,1681.1427469421558,3579.776485763242
2022-07-16,Well_A,4085.677806913057,3993.357276750601,1596.0977633817242,3527.545917186091
2022-07-17,Well_A,4198.307817674,3880.433888993663,1608.4001826579486,3618.3126815290816
2022-07-18,Well_A,4164.637104855515,3835.2896954233192,1704.361913406885,3564.2249872661205
2022-07-19,Well_A,4178.853679881783,3821.3068304770986,1687.9042890067813,3512.287859671127
2022-07-20,Well_A,4168.794001574589,3802.8839254583236,1693.3639634187814,3506.036080057093
2022-07-21,Well_A,4115.973171182777,3890.98607230964,1592.861437524909,3568.078066784582
2022-07-22,Well_A,4241.5882817763395,3918.6452096486555,1640.720390738571,3533.14658324672
2022-07-23,Well_A,4139.417945997229,3806.184117335693,1714.6388108010021,3595.5393240281737
2022-07-24,Well_A,4215.521422610146,3709.633509669692,1530.0187956015084,3571.4756451650246
2022-07-25,Well_A,4084.4690432390835,3907.727681706043,1606.680397910602,3638.8396410663854
2022-07-26,Well_A,4138.447868899606,3787.183836017202,1600.5125370182595,3526.3631664475865
2022-07-27,Well_A,4145.2831469035145,3793.863143950745,1620.3671582246654,3534.1159200915145
2022-07-28,Well_A,4125.246970259511,3800.2361986543183,1580.6570335478937,3603.5526804656065
2022-07-29,Well_A,4118.027431077215,3829.0031369925805,1599.1491397086725,3566.453908219373
2022-07-30,Well_A,4076.273669372733,3946.7856315469094,1670.36657593379,3595.17504661223
2022-07-31,Well_A,4182.501847380512,3817.778869613503,1631.202308494363,3616.0983877283156
2022-08-01,Well_A,4087.412865706142,3863.5858340557784,1596.246779801529,3616.874425177999
2022-08-02,Well_A,4171.2395816393855,3865.296575254227,1699.540909516629,3593.430337655091
2022-08-03,Well_A,4081.7433112589033,3767.3005339307942,1617.1307524692318,3583.244795825156
2022-08-04,Well_A,4187.100428442235,3819.741390845379,1635.3220343484352,3570.843113374878
2022-08-05,Well_A,4168.330308102262,3748.9673557468313,1663.2141893449912,3558.840211832681
2022-08-06,Well_A,4110.617609047795,3751.3619004956263,1642.5603128170133,3573.0384305462417
2022-08-07,Well_A,4071.6898119069797,3848.7767899912387,1616.996401162523,3556.8655882963176
2022-08-08,Well_A,4144.186569476615,3879.901338364844,1590.7151180314563,3561.4558099332917
2022-08-09,Well_A,4122.484114143976,3763.6726163477774,1621.9873600355804,3556.8078175265173
2022-08-10,Well_A,4146.481974846975,3795.4452620863512,1560.1093924105576,3544.690040776008
2022-08-11,Well_A,4156.195650775942,3915.95244892441,1700.7357155610384,3569.429740834005
2022-08-12,Well_A,4155.631284695482,3743.8495486036722,1629.5614738700228,3614.060976106836
2022-08-13,Well_A,4075.533716207662,3747.4182778425943,1542.2752379355,3560.2899907656774
2022-08-14,Well_A,4150.313819817353,3824.4091864941515,1551.0542433598002,3545.8161618489653
2022-08-15,Well_A,4032.964976585654,3808.33304361521,1715.8023117195773,3549.51617673304
2022-08-16,Well_A,4064.2728177331587,3823.956327264374,1577.43146088699,3583.9781230499316
2022-08-17,Well_A,4074.943764235232,3760.323046584038,1594.9207653226777,3560.219419626672
2022-08-18,Well_A,3980.606615335564,3836.153747202849,1632.00978173134,3513.8242508472285
2022-08-19,Well_A,4147.427707680234,3708.9720376542573,1592.3244057444908,3543.6994187086157
2022-08-20,Well_A,4079.6969670904746,3749.3468705948903,1650.2842930111083,3512.2718570350494
2022-08-21,Well_A,4097.803540370635,3710.5775146072756,1619.9958388737698,3542.5367729878662
2022-08-22,Well_A,4067.677011787678,3844.86020544809,1664.6307285920414,3561.422048044832
2022-08-23,Well_A,4051.578574058903,3930.586300925268,1683.3480845153008,3589.404591087911
2022-08-24,Well_A,4140.821029957529,3824.1361047205614,1630.377555004846,3524.8093539023216
2022-08-25,Well_A,4109.299015397528,3799.9470099493747,1665.8063495309034,3606.704949093967
2022-08-26,Well_A,4051.756936836274,3749.76339099763,1594.4236104396173,3561.4880537825893
2022-08-27,Well_A,4155.5119423447,3752.616235898779,1618.3141110217732,3558.326287017889
2022-08-28,Well_A,4041.7711722955405,3718.2278272039366,1590.9734531620186,3558.2878267768556
2022-08-29,Well_A,4154.755605356956,3741.136381275661,1641.6489377492367,3572.221725360912
2022-08-30,Well_A,4066.1602657851518,3653.7183290412054,1516.1914264379427,3532.871984886254
2022-08-31,Well_A,4064.4770525400745,3779.9969710035202,1677.305078358846,3592.8057697719737
2022-09-01,Well_A,4092.1342023075736,3825.6070915012333,1625.6213358181442,3545.5987500979504
2022-09-02,Well_A,4107.406410477229,3746.1665623598515,1554.9316245857704,3531.412799579745
2022-09-03,Well_A,4115.322162990484,3759.5995129612534,1539.8836943868498,3517.304748446703
2022-09-04,Well_A,4155.198462025806,3781.5409537206287,1651.9745246151065,3551.1783332434015
2022-09-05,Well_A,4060.7368454250327,3846.3042443439217,1548.176406131436,3556.283950759253
2022-09-06,Well_A,4153.742890679628,3786.481294523679,1672.3394513475714,3590.3022915841384
2022-09-07,Well_A,4082.3508479850507,3771.062439643234,1631.7543154006573,3483.846681723982
2022-09-08,Well_A,4143.198041875113,3741.196595539968,1588.5574573556635,3525.6957024054414
2022-09-09,Well_A,4068.3389536885725,3802.9692078663657,1579.9309507337985,3547.656927116675
2022-09-10,Well_A,4122.122652890494,3636.6951879547632,1616.039843031933,3509.924331354995
2022-09-11,Well_A,4082.163262684489,3708.775696415698,1561.4202968689742,3526.6079984958537
2022-09-12,Well_A,4023.0385358879143,3753.340505690227,1640.631478483819,3577.104906971789
2022-09-13,Well_A,4111.574355977213,3852.1035750407027,1577.6369195127297,3527.1379866328634
2022-09-14,Well_A,4049.6710025783023,3709.819888358767,1520.8829623553463,3511.449572631056
2022-09-15,Well_A,4129.472402156606,3922.5045462827948,1552.277884023891,3549.6442518521176
2022-09-16,Well_A,4090.1673525754622,3756.3570939547767,1672.783347033357,3544.5411460743167
2022-09-17,Well_A,4042.436432113711,3732.0910285055384,1512.0347890274054,3580.659851788105
2022-09-18,Well_A,4110.197962822616,3752.9818880027824,1555.160722887746,3542.7055547284863
2022-09-19,Well_A,4131.967669114296,3743.019543259795,1660.3870098426758,3568.045425117109
2022-09-20,Well_A,4071.744602329943,3726.0710759363706,1607.4167505354187,3607.77815897002
2022-09-21,Well_A,4146.824735358756,3805.3581234744124,1622.6515450158813,3545.145739388152
2022-09-22,Well_A,4074.3751473312273,3720.9981933546783,1652.209215295752,3497.6895076419123
2022-09-23,Well_A,4085.5829346886194,3727.5334507438606,1638.4286017605139,3584.870335106505
2022-09-24,Well_A,4012.5909903364895,3709.365183347715,1596.2098476294423,3598.2765234331273
2022-09-25,Well_A,4062.155999532038,3632.119909385716,1614.7825734407907,3523.172156568145
2022-09-26,Well_A,3960.085712094801,3655.2911550614217,1620.6981478771875,3490.2278196982556
2022-09-27,Well_A,4048.675294962981,3730.979974778972,1563.578282465781,3491.1217095070724
2022-09-28,Well_A,4108.671101609382,3718.2602683043974,1586.0331155904025,3513.1288506377664
2022-09-29,Well_A,4126.957492860229,3737.332844566843,1465.4158772453984,3577.7020145533434
2022-09-30,Well_A,4041.9432502821833,3632.1421085888205,1638.827091355864,3531.7734685368214
2022-10-01,Well_A,4082.5338104353655,3650.258594015147,1547.267692797657,3561.060885586093
2022-10-02,Well_A,4131.627903688519,3751.3357416970916,1632.5798171421497,3549.1162008869696
2022-10-03,Well_A,4005.471674102447,3633.8975129884643,1578.4422018568716,3546.8831137935454
2022-10-04,Well_A,4074.770936291075,3731.1756775070508,1636.2848168320033,3518.4398413974286
2022-10-05,Well_A,4100.810946571385,3788.748023426659,1570.9622637264956,3545.9941868891947
2022-10-06,Well_A,4074.391446173293,3744.9964807425195,1619.422321491873,3518.9073971633525
2022-10-07,Well_A,4098.142468375313,3791.6771462148,1575.9299789322902,3562.533480895486
2022-10-08,Well_A,4065.4343749149493,3730.572736707168,1573.2442501122337,3483.6513130454546
2022-10-09,Well_A,4020.656300580727,3698.45523739727,1508.8494176035395,3577.852760146442
2022-10-10,Well_A,4105.617633302612,3680.6437970298016,1575.168666336152,3516.578875786325
2022-10-11,Well_A,3965.140998676082,3661.7196243569556,1599.1700089743588,3607.537460622435
2022-10-12,Well_A,4055.945025560037,3738.9086386651243,1499.3475007232948,3572.616556336407
2022-10-13,Well_A,4040.046122307871,3748.0990966767454,1506.2054057951725,3572.9983212948387
2022-10-14,Well_A,4064.6339379551114,3835.686195427197,1509.764667126578,3550.496752642181
2022-10-15,Well_A,4039.4646176521987,3748.4260889755014,1506.8781868540427,3502.4458403649164
2022-10-16,Well_A,4049.86357459268,3666.931503532302,1567.1230564166606,3530.8727287157103
2022-10-17,Well_A,3997.3536996803814,3745.7520144991545,1571.2127560791662,3538.938952933793
2022-10-18,Well_A,4111.569130552526,3623.300223865962,1645.9271254621663,3565.7426843777075
2022-10-19,Well_A,4127.0330253067095,3704.1708496886263,1539.434076744817,3556.312962128812
2022-10-20,Well_A,4085.5372563551246,3628.747523141955,1549.8559923470489,3522.6455722653636
2022-10-21,Well_A,4015.724531763145,3689.7104857508552,1580.1245566988775,3580.591721688404
2022-10-22,Well_A,4027.1977701732662,3674.849211705609,1521.2801739573943,3530.706805112612
2022-10-23,Well_A,3941.940660136505,3592.0345473398534,1586.8085827134887,3517.5698536858113
2022-10-24,Well_A,4095.1999503731936,3590.7598942062327,1555.2748308091352,3591.0470499726407
2022-10-25,Well_A,3939.644932863963,3666.136981051974,1496.874217815058,3473.567161352009
2022-10-26,Well_A,4080.504550716487,3692.188137789979,1483.007780579365,3582.5552276319568
2022-10-27,Well_A,3960.9106665553104,3652.072053784075,1552.0765305000277,3525.424663377615
2022-10-28,Well_A,3991.4718157032785,3588.208038556823,1588.9405794344932,3570.640697800899
2022-10-29,Well_A,4025.591400108881,3520.869116846186,1598.3442412315221,3537.956739771962
2022-10-30,Well_A,4089.07044202518,3666.0592580520793,1560.9505301675902,3504.668815942904
2022-10-31,Well_A,3945.8116781838066,3636.0332656653363,1600.9409205214467,3454.411108496608
2022-11-01,Well_A,3967.98031271299,3707.712258091571,1572.7291311476827,3587.009409933975
2022-11-02,Well_A,4066.9133384430347,3655.9387804545945,1542.6780371988925,3537.6341650449754
2022-11-03,Well_A,3983.8986789947016,3722.4252332764045,1484.8852860379834,3548.1854748757523
2022-11-04,Well_A,4012.1812704128165,3664.005418841556,1553.2597518936616,3560.5739741150564
2022-11-05,Well_A,4001.8983471621445,3637.056743358793,1519.5739425547401,3497.596810303338
2022-11-06,Well_A,4073.4283030971246,3779.084440484924,1532.6331354819145,3519.098763960308
2022-11-07,Well_A,4037.880395260565,3690.236554246111,1509.834808133975,3556.0326378300715
2022-11-08,Well_A,4026.093852162528,3776.4323490972156,1536.1560126644847,3549.313862109968
2022-11-09,Well_A,4028.739391427976,3601.94307975583,1605.3802475629377,3521.6919199468052
2022-11-10,Well_A,3931.6188360531673,3587.0163678744516,1444.9462509295604,3474.834124760222
2022-11-11,Well_A,3969.611634916704,3610.61087180307,1590.664554344662,3559.8173104557764
2022-11-12,Well_A,3969.040778782721,3646.6618120338085,1508.8170438995198,3556.871295860952
2022-11-13,Well_A,4072.238048975667,3643.896911530641,1470.407019913908,3507.0102856842195
2022-11-14,Well_A,4006.8887156426263,3623.295669290519,1463.1620908177154,3487.8099776757317
2022-11-15,Well_A,4092.7823516690414,3709.1129932799904,1582.6314219028527,3534.7202699606073
2022-11-16,Well_A,4029.145659237588,3727.680041893381,1465.0537240309325,3505.762495320475
2022-11-17,Well_A,4015.111171262534,3746.7519425438995,1531.175234596728,3526.143987384194
2022-11-18,Well_A,4004.6428347318247,3595.3631110370015,1583.2311081020346,3546.412128296657
2022-11-19,Well_A,3958.8860148898643,3662.0870415580644,1520.504575018455,3522.8614465279707
2022-11-20,Well_A,4020.8740999395545,3580.6201273479487,1526.9696954475785,3554.0503036550745
2022-11-21,Well_A,3989.7203483732233,3651.1001879161727,1542.3700864611692,3570.40562664721
2022-11-22,Well_A,4026.0672118899183,3694.424651884549,1465.1955310240141,3517.0361819475543
2022-11-23,Well_A,3958.3524318209616,3711.296088184895,1497.8113654635497,3514.1277325095643
2022-11-24,Well_A,3903.266918784791,3553.6131703795254,1547.741382038817,3524.2344845069156
2022-11-25,Well_A,3887.3850291297626,3635.7726656575046,1600.8153586402755,3542.140734514276
2022-11-26,Well_A,3966.7926209696057,3642.8607091635263,1572.795215140158,3510.137717948301
2022-11-27,Well_A,3971.5654258646487,3569.1829174392046,1535.5621593547494,3556.0433530256723
2022-11-28,Well_A,4034.3296198546636,3751.1064693187104,1460.7814384395037,3547.513557047063
2022-11-29,Well_A,3930.750524867348,3608.0399162379454,1495.0157678250205,3539.872335375825
2022-11-30,Well_A,4014.4950999087714,3536.908124042118,1537.9527636359628,3502.547792744575
2022-12-01,Well_A,4004.3825466082735,3626.718357745323,1474.0358507053973,3498.809622672436
2022-12-02,Well_A,4065.5562321198627,3532.455183849248,1590.0251395609957,3528.729189274732
2022-12-03,Well_A,3969.113359937394,3630.7419285334254,1513.5969468777134,3519.7891057836355
2022-12-04,Well_A,3996.00620423766,3688.274438038491,1564.1551153365183,3471.962719742427
2022-12-05,Well_A,4048.333151020362,3555.7460119903785,1509.7831450731678,3527.3422073015704
2022-12-06,Well_A,3981.2667980409533,3610.177763393433,1475.065846414114,3529.1658065973897
2022-12-07,Well_A,3939.4503170931116,3696.4663654988594,1498.0534420050624,3566.0215660855633
2022-12-08,Well_A,3909.711427289473,3525.7116320494692,1533.0723741706174,3507.3562305989644
2022-12-09,Well_A,3966.3731584773004,3699.1072945435567,1548.7923953104441,3515.310242898953
2022-12-10,Well_A,4032.4835340179166,3697.6428538969253,1552.1053494501127,3511.3755770751864
2022-12-11,Well_A,4024.6620087474043,3644.2587457067925,1488.5349709639186,3511.990406083706
2022-12-12,Well_A,3889.1407206666267,3564.731990499008,1479.4707376334907,3498.856462691057
2022-12-13,Well_A,3944.367712746532,3660.8821845004127,1584.3338311085593,3489.533224178001
2022-12-14,Well_A,3940.421223978863,3586.8000510024563,1531.106993378395,3483.2583104652754
2022-12-15,Well_A,3999.3266011025657,3571.438913929415,1529.650146073892,3491.663826428189
2022-12-16,Well_A,4022.9355306176403,3546.6704795687633,1539.9949752659957,3524.0040616690785
2022-12-17,Well_A,3946.0510543773444,3597.959429290951,1457.3683305440595,3546.691016924482
2022-12-18,Well_A,3937.1591178448775,3489.074392031295,1508.2590029452454,3483.5424365921926
2022-12-19,Well_A,3956.6163096042114,3595.939827508678,1485.8848020967696,3478.1144131156143
2022-12-20,Well_A,3913.692328329261,3483.1969172070594,1470.0452346213985,3523.1065219724687
2022-12-21,Well_A,3986.7996690233595,3590.80191976749,1534.6941035411155,3535.6655212444593
2022-12-22,Well_A,3977.0208898038013,3678.3344378930515,1444.8399904619737,3505.676930795844
2022-12-23,Well_A,4020.525724263741,3560.0379229393025,1449.7869412030166,3508.54591933077
2022-12-24,Well_A,4034.27402223203,3597.4215271607827,1329.702414890474,3561.3138579242845
2022-12-25,Well_A,3922.1657890738643,3634.0970308791216,1519.5145597056417,3490.168077399097
2022-12-26,Well_A,3945.094208534672,3639.5312418324083,1490.0391247346242,3572.200042178552
2022-12-27,Well_A,3800.0244949534626,3612.468380406816,1485.0841875949407,3506.5932882184366
2022-12-28,Well_A,3894.4074863510045,3400.6314284852947,1524.5396302413424,3506.158097898383
2022-12-29,Well_A,3918.6263939490245,3429.400770874462,1462.4969737310953,3503.0658394045204
2022-12-30,Well_A,3938.59649453977,3403.5395157012103,1531.8686345929923,3474.3456390929814
2022-12-31,Well_A,3896.371414771113,3546.3146331501243,1499.6053020018728,3486.269299363347
2023-01-01,Well_A,3931.575765807987,3672.2603117011454,1457.0709769815762,3542.2400749584945
2020-01-01,Well_B,5298.033688740099,6369.133152953699,2449.958338297747,4011.425464776787
2020-01-02,Well_B,5395.255056237591,6348.29190041493,2497.4758590990637,4001.084565575515
2020-01-03,Well_B,5342.369127381616,6271.072799627368,2548.536870057027,4002.958165509855
2020-01-04,Well_B,5310.926847659944,6332.542187274054,2529.073058625153,3978.7809605164302
2020-01-05,Well_B,5284.0362544571,6231.630865290777,2484.5397067600056,3993.258667304119
2020-01-06,Well_B,5302.985677593363,6297.729891099615,2486.340909328694,4001.14588248781
2020-01-07,Well_B,5266.450513648168,6246.926412067196,2568.6731102535923,4011.2908068436127
2020-01-08,Well_B,5219.494916449846,6257.061897548076,2484.5169929178205,4005.747523108003
2020-01-09,Well_B,5264.215707632678,6256.863622263365,2513.703056659464,4006.872839086208
2020-01-10,Well_B,5275.545143738509,6297.316530368043,2565.214230455915,4016.1804627750294
2020-01-11,Well_B,5197.380679550284,6318.007903958137,2485.206273883848,3967.5066482792035
2020-01-12,Well_B,5371.561866312826,6156.850134131305,2468.1702405804226,4044.2545743472915
2020-01-13,Well_B,5308.738190189034,6232.692423703357,2440.9842456238503,3981.190411576712
2020-01-14,Well_B,5243.700112179619,6106.40895641502,2505.0427507612076,4023.278498141243
2020-01-15,Well_B,5259.837334339391,6176.781423219063,2521.9267736875245,3957.3658651620663
2020-01-16,Well_B,5249.034616003392,6191.400264331051,2478.3705675377746,3971.1624513718407
2020-01-17,Well_B,5290.528845284718,6183.815660328218,2475.7481283574875,3946.9514838119867
2020-01-18,Well_B,5308.366090739508,6293.539275299541,2529.703397162261,4029.3532184734636
2020-01-19,Well_B,5237.853712121789,6136.674961701039,2537.5054370132707,3995.1225935404796
2020-01-20,Well_B,5344.170278537873,6153.838955333497,2494.1897345725006,3937.645590982215
2020-01-21,Well_B,5247.595660299212,6205.272317217851,2521.806468058044,4006.057474090823
2020-01-22,Well_B,5266.67857665124,6160.767076407995,2505.8113589333752,3969.843195866657
2020-01-23,Well_B,5170.228482836121,6129.628917821379,2392.365093663059,3963.410225780925
2020-01-24,Well_B,5365.8751001133005,6194.918578918661,2550.5535531658816,4008.7022443590536
2020-01-25,Well_B,5260.275972029812,6199.764590050351,2479.9094347092905,4000.290109768864
2020-01-26,Well_B,5310.630670287947,6145.878569529683,2517.8939635290535,3984.639519170007
2020-01-27,Well_B,5242.863092141644,6159.897736538672,2515.246022481075,3979.0458912207177
2020-01-28,Well_B,5199.086263572609,6080.035514293049,2465.3626049359095,3944.912856731256
2020-01-29,Well_B,5210.343523745731,6182.340723539937,2472.3250181500944,3990.4835465157053
2020-01-30,Well_B,5224.478547490673,6026.8170583337915,2453.493109128351,3950.0879858912967
2020-01-31,Well_B,5203.40147814393,6073.311532017533,2498.489081642778,4038.4416715694574
2020-02-01,Well_B,5277.966902983642,6074.084700423748,2504.736726386081,3957.814375350591
2020-02-02,Well_B,5195.238632327743,6088.879570905846,2499.574537191318,3962.09868199348
2020-02-03,Well_B,5285.913725223524,6076.413809580999,2390.083868643913,4004.8409511504083
2020-02-04,Well_B,5159.8810868393575,6112.914287482988,2442.4544035891795,3980.8718681840955
2020-02-05,Well_B,5113.557659289548,6072.630176397401,2382.616690343574,3968.7724699840182
2020-02-06,Well_B,5243.2758148252215,6032.333529707407,2450.7965416581055,3975.075048317949
2020-02-07,Well_B,5078.71320599854,6184.833235065651,2465.8324514256333,4022.292285509546
2020-02-08,Well_B,5226.984037085862,6116.0559536139235,2447.445260834584,3937.631262986612
2020-02-09,Well_B,5213.849906661625,6088.536671955727,2465.323176191369,3970.2224379124996
2020-02-10,Well_B,5087.6024094760705,6095.13312346868,2479.9291661793823,4011.4631783071936
2020-02-11,Well_B,5121.446117225963,6075.102596013571,2529.9418902257653,3964.999233052521
2020-02-12,Well_B,5197.992460883204,6018.403755964912,2374.3365972358806,3962.1559928767233
2020-02-13,Well_B,5221.002428424475,5910.69756286956,2511.241129255682,4007.6601244886983
2020-02-14,Well_B,5078.921679744989,6050.537949847811,2522.7178640106627,3929.7122292447434
2020-02-15,Well_B,5184.387908942268,5978.423583250677,2411.4807821501117,4016.380497111115
2020-02-16,Well_B,5123.258229709744,5904.255413072112,2465.6547642159703,3952.010984015641
2020-02-17,Well_B,5164.670325406479,6022.13380452574,2534.3973317651207,3957.4164191261143
2020-02-18,Well_B,5172.494346553573,5987.261472016101,2446.6931670134895,3948.71866680273
2020-02-19,Well_B,5105.559510634376,6081.624965623408,2385.868218936403,4003.6797228563737
2020-02-20,Well_B,5177.762881650363,5988.907157571365,2467.060942856515,3982.020885480409
2020-02-21,Well_B,5089.661307036096,6000.045255510911,2420.784496802978,3959.521172631976
2020-02-22,Well_B,5144.341979534235,5977.993996534398,2453.5645179823027,3995.7344454787444
2020-02-23,Well_B,5203.049982858704,6042.621248170697,2395.9572503748623,3984.095383176329
2020-02-24,Well_B,5162.2923821690365,6013.963045135094,2437.878825506485,3970.0719968485414
2020-02-25,Well_B,5213.7695750175535,5961.823168051252,2480.7177475473295,4014.6056451214386
2020-02-26,Well_B,5141.374728407504,5954.311534421333,2534.7791547835654,3972.9002608694864
2020-02-27,Well_B,5044.590049384939,5919.606475942415,2499.42190128914,3963.1793708380956
2020-02-28,Well_B,5121.606699203207,5942.707249419414,2535.060379320699,3930.0999345667283
2020-02-29,Well_B,5067.64894806496,5863.8895263589,2483.262886993912,3976.9834861846607
2020-03-01,Well_B,5014.5795488424765,5933.951584481433,2465.1434304632253,3956.502869074294
2020-03-02,Well_B,5139.947284053216,5759.659683094011,2424.818029057112,3943.2008684005873
2020-03-03,Well_B,5070.517094779839,5958.582728867709,2448.8073823177574,3978.2406349438543
2020-03-04,Well_B,5107.826575313935,5845.830649694523,2422.6283117892035,3978.3616613624563
2020-03-05,Well_B,5152.879794502452,5932.850307834156,2468.754842147396,3947.0568194753237
2020-03-06,Well_B,5132.188367412469,5801.578891722894,2513.1944166497865,3950.6534803246623
2020-03-07,Well_B,5095.985244587148,5838.4468121118825,2428.7409910204583,4020.005555405367
2020-03-08,Well_B,5039.517817565375,5855.374871348409,2382.70471171365,3953.422106595977
2020-03-09,Well_B,5159.561687878498,5836.943676926814,2390.8319986344236,3947.428300683788
2020-03-10,Well_B,5171.4998042674215,5861.364417239381,2388.554918866981,3953.555526382685
2020-03-11,Well_B,5085.22139102043,5888.1372034421165,2464.28003452777,4013.72559275799
2020-03-12,Well_B,5102.236634716125,5838.088267058134,2404.4470379477507,3994.1743312465783
2020-03-13,Well_B,5113.80185684045,5868.9362001801965,2541.8707002743245,3984.213506525035
2020-03-14,Well_B,5108.832401470773,5839.495345296426,2382.317656040662,3907.901644332225
2020-03-15,Well_B,5113.836639132331,5782.844638239766,2372.715142093426,3968.695306818689
2020-03-16,Well_B,5025.329761757526,5793.446342655339,2396.0036707483932,3930.8489193981245
2020-03-17,Well_B,5010.121604600069,5816.924091953257,2437.7751595588124,3948.8962753239803
2020-03-18,Well_B,5048.978500762757,5731.914891936487,2471.0589144733844,4002.2039678362366
2020-03-19,Well_B,5103.072593229338,5759.137000371135,2409.325211153841,3950.1179413747773
2020-03-20,Well_B,5063.959178135254,5872.308389992211,2446.5105686842403,3963.2465722827947
2020-03-21,Well_B,5109.2165942508545,5744.84674925858,2273.2985041786956,3968.387222204322
2020-03-22,Well_B,5071.488287291854,5801.913830347577,2349.238635508484,3972.329843007275
2020-03-23,Well_B,4979.538477550326,5869.084104110261,2401.3534776425076,3957.763074864271
2020-03-24,Well_B,5010.458435151912,5726.959196130151,2429.7717887780836,3932.700346967748
2020-03-25,Well_B,5055.519593682235,5793.399510310448,2383.4583017217137,3986.7858619900326
2020-03-26,Well_B,5159.880503791841,5793.6140801566125,2309.6949573843044,3951.739209897106
2020-03-27,Well_B,5092.5353230310575,5752.496058735395,2452.2327880899447,3912.2916366633153
2020-03-28,Well_B,5099.836546309542,5663.6544035997495,2378.737266904177,3985.8659827689394
2020-03-29,Well_B,5061.545275480373,5790.30059185742,2469.9790894984544,3978.5837387329325
2020-03-30,Well_B,5015.744405320646,5664.664186387982,2363.9487726715474,3920.6536943963406
2020-03-31,Well_B,4975.203011833682,5803.789278006757,2470.3556495850994,3969.6206875590224
2020-04-01,Well_B,5013.102298088068,5681.689621870865,2355.1794566273115,4015.2972540981177
2020-04-02,Well_B,4971.577593694567,5795.333433891192,2426.79254059819,3987.076045645058
2020-04-03,Well_B,5076.98808257042,5653.9540385301725,2469.510203072426,3948.001448298889
2020-04-04,Well_B,5041.682998391022,5680.310364195293,2385.7295546792493,3983.946041049709
2020-04-05,Well_B,5054.322212784563,5812.06190306214,2497.4082460407735,3959.1940834068755
2020-04-06,Well_B,5097.340478338875,5768.642327559025,2417.1681818149955,3918.3855770282485
2020-04-07,Well_B,4914.060182954208,5675.438540827294,2393.5222222579364,3989.256627242927
2020-04-08,Well_B,4970.30152173668,5644.241562632198,2325.7876702035514,3978.273120573586
2020-04-09,Well_B,5059.23291209702,5665.45304645134,2339.341045220679,3930.8040346805724
2020-04-10,Well_B,5009.441529313574,5667.684847738278,2486.1186144571634,3978.301187495217
2020-04-11,Well_B,5012.344712538369,5650.573505971927,2380.9028469389386,3911.24181945563
2020-04-12,Well_B,5006.927914017012,5671.126327591664,2418.424167403096,3987.936887591082
2020-04-13,Well_B,4921.950159204167,5603.582174320608,2413.5137771469153,3911.324014158399
2020-04-14,Well_B,4880.7471837547955,5658.879786298418,2399.4513166237757,3968.888851090189
2020-04-15,Well_B,5019.943286235759,5671.573978475985,2493.424243673208,3980.5712973762447
2020-04-16,Well_B,5013.977563257203,5762.798827072981,2400.8411531575803,3993.3238057253816
2020-04-17,Well_B,4927.39936188125,5787.351742660982,2392.152859605599,3982.629987634802
